,worst_term_2012,worst_term_2013,worst_term_2014,female,male,term_2012,term_2013,term_2014,attention,bestgrade3,bestgrade4,bestgrade5,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,age,elm_01,elm_02,elm_03,elm_04,elm_05,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,pate_01,pate_02,pate_03,pate_04,pate_05,selfesteem_01,stress_01,stress_02,stress_03,stress_04,worstgrade3,worstgrade4,worstgrade5,year
1460,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.5,0.1111111111111111,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.14634146341463414,0.5,0.5,0.25,0.25,0.375,0.6666666666666666,0.3333333333333333,0.018867924528301886,0.02631578947368421,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.5,1.0,0.5,0.75,0.5,0.25,0.5,0.25,1.0,1.0,0.0,0.0,0.6,0.8333333333333334,0.25,0.75,0.75,0.25,,,,0.0
1461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.14634146341463414,1.0,0.75,0.5,0.5,0.75,0.0,1.0,0.05660377358490566,0.039473684210526314,0.75,1.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.2,0.8,0.5,0.25,0.75,0.75,0.25,,,,0.2
1462,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.14634146341463414,0.625,0.5,0.75,0.625,0.375,0.3333333333333333,0.0,0.0,0.039473684210526314,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.8,0.5,0.25,0.25,0.25,0.25,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.0
1463,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.8333333333333334,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.14634146341463414,1.0,0.5,0.625,0.5,0.625,0.3333333333333333,0.6666666666666666,0.018867924528301886,0.02631578947368421,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.6666666666666666,0.0,0.6666666666666666,0.75,0.5,0.25,0.75,0.5,0.5,0.5,0.75,0.0,0.0,0.8,0.3333333333333333,0.5,0.75,0.5,0.5,1.0,0.0,0.4444444444444444,0.2
1464,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.6666666666666666,1.0,0.3333333333333333,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.21951219512195122,0.5,0.5,0.75,0.625,0.5,0.6666666666666666,0.6666666666666666,0.018867924528301886,0.039473684210526314,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.0,0.6666666666666666,0.75,0.25,0.5,0.75,0.75,0.25,0.75,0.75,0.0,0.6,0.8,0.3333333333333333,0.5,0.75,0.5,0.25,0.0,0.5,0.7777777777777778,0.4
1465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.14634146341463414,0.5,0.5,0.625,0.375,0.5,0.3333333333333333,0.3333333333333333,0.018867924528301886,0.02631578947368421,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.25,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.8,0.5,0.5,0.5,0.25,0.5,0.4444444444444444,0.5,1.0,0.0
1466,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.7777777777777778,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.5,0.12195121951219512,0.5,0.5,0.5,0.625,0.75,0.3333333333333333,0.0,0.0,0.02631578947368421,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666666,0.0,1.0,0.25,0.25,0.75,0.25,0.5,0.25,0.5,0.5,0.0,0.0,0.8,0.6666666666666666,0.25,0.75,0.5,0.5,,,,0.0
1469,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5,0.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,1.0,0.16666666666666666,0.5,0.0,0.12195121951219512,0.5,0.375,0.625,0.75,0.375,0.3333333333333333,0.0,0.0,0.02631578947368421,0.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.25,0.25,0.5,0.25,1.0,0.25,0.25,0.75,0.0,0.0,0.6,0.16666666666666666,1.0,0.25,0.0,0.75,,,,0.0
1470,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.4444444444444444,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.5,0.12195121951219512,0.375,0.25,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.013157894736842105,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.8,0.6666666666666666,0.5,0.5,0.5,0.5,,,,0.0
1471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.5,0.12195121951219512,,,,,,0.3333333333333333,0.3333333333333333,0.018867924528301886,0.02631578947368421,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.0,0.0,0.6,0.5,0.5,0.5,0.25,0.5,,,,0.0
1472,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,0.21951219512195122,1.0,1.0,1.0,1.0,0.875,0.6666666666666666,0.6666666666666666,0.0,0.039473684210526314,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,0.5,1.0,0.5,1.0,0.75,0.5,0.75,0.75,0.75,1.0,0.0,0.6,0.6,0.6666666666666666,0.5,0.5,0.5,0.75,0.0,0.5,0.4444444444444444,0.6
1473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.5555555555555556,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.1951219512195122,0.5,0.0,0.5,0.375,0.5,0.0,1.0,0.03773584905660377,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.2,0.4,0.5,0.5,0.25,0.75,0.5,,,,0.4
1474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.5,0.8333333333333334,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.02631578947368421,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.5,0.0,0.5,0.5,0.75,0.0,0.5,1.0,0.0,0.6,0.8,0.8333333333333334,0.25,1.0,1.0,0.25,,,,0.6
1475,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.14634146341463414,0.75,0.5,0.5,0.75,0.625,0.3333333333333333,0.3333333333333333,0.0,0.013157894736842105,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0.75,0.0,0.0,0.8,0.3333333333333333,0.5,0.5,0.5,0.75,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.0
1476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.4444444444444444,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.12195121951219512,0.375,0.375,0.5,0.5,0.625,0.0,0.0,0.0,0.013157894736842105,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.25,0.25,0.25,0.75,0.5,0.75,0.5,0.5,0.0,0.0,0.8,0.6666666666666666,0.5,0.75,0.5,0.5,,,,0.0
1477,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.12195121951219512,0.0,0.0,0.75,0.625,0.5,0.6666666666666666,0.3333333333333333,0.018867924528301886,0.013157894736842105,0.5,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.0,0.6,0.2,0.6666666666666666,0.5,0.75,0.5,0.5,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.0
1479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.7777777777777778,0.16666666666666666,0.7777777777777778,0.0,0.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.14634146341463414,0.75,0.625,0.625,0.75,0.75,0.0,0.6666666666666666,0.03773584905660377,0.02631578947368421,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.6666666666666666,0.5,1.0,0.5,0.25,0.25,0.75,1.0,0.5,0.75,0.5,0.0,0.2,0.6,0.0,0.5,0.25,0.5,0.75,,,,0.2
1480,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.3333333333333333,0.8333333333333334,0.5,0.5,1.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.12195121951219512,0.75,0.75,0.625,0.625,0.625,0.3333333333333333,0.3333333333333333,0.0,0.039473684210526314,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.25,1.0,0.25,0.25,0.25,1.0,0.75,0.0,0.0,0.0,0.6666666666666666,0.75,0.75,0.5,0.0,1.0,0.0,0.6666666666666666,0.0
1483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.7777777777777778,0.16666666666666666,0.0,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,0.12195121951219512,0.5,0.625,0.625,0.5,0.625,0.3333333333333333,0.3333333333333333,0.018867924528301886,0.02631578947368421,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.25,0.75,0.5,0.75,0.25,0.5,0.75,0.0,0.0,0.2,0.6666666666666666,0.5,0.5,0.5,0.5,,,,0.0
1484,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.0,0.14634146341463414,0.75,0.375,0.375,0.5,0.625,0.0,0.3333333333333333,0.0,0.013157894736842105,0.75,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,1.0,0.3333333333333333,1.0,0.25,0.75,0.75,0.0,1.0,0.25,0.75,1.0,0.0,0.6,0.2,0.3333333333333333,0.5,1.0,0.75,0.5,0.7777777777777778,0.5,0.8888888888888888,0.2
1487,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.16666666666666666,0.1111111111111111,1.0,0.5,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.12195121951219512,0.75,0.875,0.625,0.75,0.75,0.6666666666666666,0.6666666666666666,0.03773584905660377,0.039473684210526314,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,0.5,0.25,0.75,0.5,0.5,0.5,0.5,0.75,0.0,0.0,0.0,1.0,0.75,0.75,0.5,0.25,,,,0.0
1489,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.12195121951219512,0.5,0.75,0.75,0.625,0.75,0.3333333333333333,0.3333333333333333,0.018867924528301886,0.013157894736842105,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.25,0.25,0.5,0.75,0.5,0.75,0.75,0.0,0.0,0.0,0.8333333333333334,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.0
1491,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.7777777777777778,0.6666666666666666,0.0,0.8333333333333334,0.5,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.0,0.6666666666666666,0.0,0.1951219512195122,0.75,0.875,0.875,0.875,0.75,0.3333333333333333,0.3333333333333333,0.018867924528301886,0.02631578947368421,0.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,0.3333333333333333,1.0,0.75,0.0,0.0,0.5,0.75,0.0,0.75,0.75,0.0,0.6,0.2,0.6666666666666666,0.75,0.75,0.5,1.0,,,,0.4
1493,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.0,0.1951219512195122,0.875,0.875,0.875,0.875,1.0,0.6666666666666666,0.6666666666666666,0.03773584905660377,0.02631578947368421,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,0.0,1.0,0.5,0.0,0.25,0.75,0.75,0.25,0.75,0.75,0.0,0.6,0.0,0.8333333333333334,0.25,0.75,0.75,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6
1494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.6666666666666666,0.0,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0975609756097561,0.5,0.5,0.375,0.5,0.375,0.3333333333333333,0.6666666666666666,0.03773584905660377,0.02631578947368421,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.75,0.25,0.75,0.75,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.75,0.5,0.5,,,,0.0
1495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.7777777777777778,1.0,0.7777777777777778,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.1951219512195122,0.75,0.875,0.625,0.875,0.375,1.0,0.6666666666666666,0.03773584905660377,0.039473684210526314,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.25,0.75,0.25,0.5,0.75,1.0,1.0,0.5,0.6,0.0,0.8333333333333334,0.5,1.0,0.25,0.5,,,,0.4
1496,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,,,,0.6666666666666666,0.16666666666666666,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,0.21951219512195122,,1.0,0.125,1.0,0.5,0.3333333333333333,0.0,0.0,,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,0.5,0.6666666666666666,0.5,0.0,0.75,0.0,0.75,0.5,0.5,0.75,0.0,0.6,0.2,1.0,0.25,1.0,1.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.2
1497,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.5,0.0,0.14634146341463414,1.0,1.0,0.625,1.0,0.75,0.3333333333333333,0.3333333333333333,0.018867924528301886,0.013157894736842105,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.25,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.2
1499,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.8888888888888888,0.16666666666666666,0.0,0.16666666666666666,0.5,0.8333333333333334,0.3333333333333333,0.5,1.0,0.8333333333333334,0.0,0.8333333333333334,0.5,0.12195121951219512,0.75,0.375,0.5,0.625,0.75,0.3333333333333333,0.3333333333333333,0.018867924528301886,0.013157894736842105,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.16666666666666666,1.0,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.75,0.75,0.75,0.5,,,,0.0
1504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.2222222222222222,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.6666666666666666,0.8333333333333334,0.12195121951219512,0.5,0.375,0.625,0.25,0.5,0.3333333333333333,0.0,0.0,0.039473684210526314,0.25,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,1.0,0.0,1.0,0.25,0.25,0.75,0.25,0.25,0.0,0.75,1.0,0.0,0.0,0.2,0.3333333333333333,0.25,0.5,0.5,0.25,,,,0.0
1505,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.5,0.8888888888888888,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.14634146341463414,0.875,0.875,0.875,0.875,0.875,0.6666666666666666,0.6666666666666666,0.018867924528301886,0.039473684210526314,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.0,0.5,0.5,1.0,0.75,0.5,0.75,0.0,0.6,0.4,0.6666666666666666,1.0,1.0,0.25,1.0,,,,0.2
1506,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.5,1.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.14634146341463414,0.875,0.625,0.875,0.75,0.75,,1.0,0.05660377358490566,0.039473684210526314,0.75,0.3333333333333333,,,,,0.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.75,0.75,0.0,0.0,0.75,0.0,,,,,,,0.5,,0.5,0.25,,,,0.0
1508,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.5555555555555556,0.6666666666666666,0.0,0.6666666666666666,0.5,1.0,1.0,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.12195121951219512,0.625,0.625,0.75,0.625,0.625,0.3333333333333333,0.3333333333333333,0.0,0.02631578947368421,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.75,0.25,0.5,1.0,0.75,0.5,0.75,0.75,0.0,0.0,0.2,0.8333333333333334,0.5,0.5,0.5,0.75,,,,0.0
1510,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.2222222222222222,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.12195121951219512,0.625,0.5,0.25,0.625,0.5,0.3333333333333333,0.3333333333333333,0.018867924528301886,0.02631578947368421,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.5,0.25,0.5,0.5,0.25,0.75,0.75,0.0,0.0,0.2,0.6666666666666666,0.5,0.25,0.75,0.25,,,,0.0
1513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.8333333333333334,0.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.12195121951219512,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.05660377358490566,0.039473684210526314,0.75,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,1.0,0.16666666666666666,1.0,0.75,0.0,0.25,0.75,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.75,0.5,0.25,,,,0.0
